Employee Identifier,Salaries,Other Salaries,Total Salary,Retirement,Health and Dental,Other Benefits,Total Benefits,Total Compensation
14758,99603,1040,100643,19776.07,12918.24,7756.35,40450.66,141093.66
18566,99603.01,0,99603.01,19571.79,12918.24,8238.89,40728.92,140331.93
29880,88468.26,0,88468.26,17240.62,11474.09,6936.05,35650.76,124119.02
43538,97816.15,1040,98856.15,19419.87,12686.49,8750.55,40856.91,139713.06
44561,86319.32,0,86319.32,16966.08,12918.24,6934.27,36818.59,123137.91
54707,99603.04,0,99603.04,19571.82,12918.25,8238.89,40728.96,140332
38749,475.44,0,475.44,98.99,47.85,44.5,191.34,666.78
20497,85758.42,5421.25,91179.67,17908.75,12918.25,6985.96,37812.96,128992.63
21322,19997.54,0,19997.54,0,0,1579.8,1579.8,21577.34
25411,10308.86,0,10308.86,0,1892.88,798.12,2691,12999.86
3299,43605.4,2336.79,45942.19,8491.28,7655.25,3701.73,19848.26,65790.45
37681,44689.63,1625.88,46315.51,8566.09,7655.25,3730.77,19952.11,66267.62
37702,24094.13,0,24094.13,4683.73,4413.74,2078.34,11175.81,35269.94
48811,85758.41,0,85758.41,16847.98,12918.25,6817.14,36583.37,122341.78
5123,50319.2,3702.6,54021.8,9986.04,7607.41,4433.64,22027.09,76048.89
54372,50635.4,0,50635.4,9359.73,7655.25,4166.12,21181.1,71816.5
21099,61559.5,0,61559.5,11391,7655.25,5065.53,24111.78,85671.28
25304,61559.5,15474.01,77033.51,11112.31,7655.25,6287.97,25055.53,102089.04
41701,56705.03,0,56705.03,10498.44,7655.25,4661.35,22815.04,79520.07
19588,117123.22,0,117123.22,22440.97,12894.32,9395.7,44730.99,161854.21
23627,105226.74,7952.1,113178.84,19572.9,11387.19,8310.68,39270.77,152449.61
30837,117339.51,28659.46,145998.97,22479.26,12918.24,9819.64,45217.14,191216.11
47463,117186.58,0,117186.58,22452.2,12918.25,9430.17,44800.62,161987.2
52953,8652.01,0,8652.01,1532.27,956.91,716.76,3205.94,11857.95
18692,139889.06,8807.25,148696.31,26799.29,12918.24,10049.53,49767.06,198463.37
24510,109634.02,28283.64,137917.66,21003.06,12918.24,9739.93,43661.23,181578.89
10670,96457.43,0,96457.43,18978.67,12918.24,7789.13,39686.04,136143.47
32074,98217.01,0,98217.01,18123.16,9090.62,7932.15,35145.93,133362.94
4100,134872.03,0,134872.03,25862.27,12918.24,9856.2,48636.71,183508.74
3299,30338,1489.43,31827.43,6785.6,5262.99,2569.23,14617.82,46445.25
37681,33306.01,1412.31,34718.32,7401.96,5262.99,2802.01,15466.96,50185.28
5123,35123,2521.57,37644.57,8025.82,5262.99,3093.85,16382.66,54027.23
54372,35123,0,35123,7488.25,5262.99,2894.65,15645.89,50768.89
21099,42691,0,42691,9101.73,5262.99,3518.76,17883.48,60574.48
25304,42691.01,10129.42,52820.43,9101.73,5262.99,3321.16,17685.88,70506.31
41701,40667.01,0,40667.01,8670.2,5262.99,3349.22,17282.41,57949.42
17203,63613.01,0,63613.01,13042.56,8133.72,5137.53,26313.81,89926.82
34304,111075.55,0,111075.55,21279.74,12918.24,8865.92,43063.9,154139.45
1770,28576.04,0,28576.04,5360.89,4160.56,2014.91,11536.36,40112.4
25166,30560,0,30560,5863.86,4784.54,2443.91,13092.31,43652.31
28724,18336,0,18336,3909.24,2870.73,1429.71,8209.68,26545.68
42468,62630.53,14770.58,77401.11,11693.83,8133.71,6299.59,26127.13,103528.24
54334,30560,0,30560,5863.86,4784.54,2433.47,13081.87,43641.87
28415,115478.52,0,115478.52,22122.44,12918.24,9269.16,44309.84,159788.36
47086,61741.04,0,61741.04,10934.31,6937.57,5102.1,22973.98,84715.02
8613,115478.53,0,115478.53,22122.44,12918.25,9403.78,44444.47,159923
38167,15924.03,8553.84,24477.87,2899.77,2870.73,1958.82,7729.32,32207.19
9107,42130.01,4151.66,46281.67,7936.36,8612.17,3678.1,20226.63,66508.3
17841,16800.01,2951.6,19751.61,3059.28,2870.73,1604.09,7534.1,27285.71
20694,31007,1483.56,32490.56,5646.37,5263,2619.66,13529.03,46019.59
38538,20860.01,729.8,21589.81,3798.59,3349.18,1702.17,8849.94,30439.75
10027,19130.03,8094.38,27224.41,3483.58,2392.26,2182.67,8058.51,35282.92
1574,13391,17217,30608,2438.49,1674.58,2432.61,6545.68,37153.68
17289,22956,6978.62,29934.62,4180.26,2870.73,2397.56,9448.55,39383.17
18643,22956,1986.17,24942.17,4180.26,2870.73,2016.21,9067.2,34009.37
252,96282.4,516.51,96798.91,18802.03,11992.86,7098.7,37893.59,134692.5
279,26782,0,26782,4876.97,3349.18,2178.93,10405.08,37187.08
45487,22956.02,631.3,23587.32,4180.28,2870.73,1925.15,8976.16,32563.48
15689,102897.02,4771.61,108456.82,21142.54,12822.55,9345.44,43310.53,151767.35
16444,102908.36,17398.69,120706.43,22526.15,12834.51,9432.18,44792.84,165499.27
29752,102808.86,11365.96,114691.7,21242,12822.55,9321.36,43385.91,158077.61
36009,101558.65,4086.62,106900.49,20790.03,12666.04,8791.68,42247.75,149148.24
41123,101407.03,7663.3,112029.09,20990.55,12647.8,9189.98,42828.33,154857.42
43235,103479.24,10289.44,116064.32,21879.28,12906.29,9372.75,44158.32,160222.64
55184,23013.89,920.63,23984.39,4358.46,2870.73,1961.62,9190.81,33175.2
56230,103929.07,12796.14,119862.78,23508.23,12970.46,9437.33,45916.02,165778.8
4490,21098,0,21098,4760.5,5262.99,1644.17,11667.66,32765.66
45625,21870.01,0,21870.01,4662.72,4306.08,1727.94,10696.74,32566.75
14410,56046.5,1054.21,57100.71,11247.47,10047.52,4559.62,25854.61,82955.32
22064,30804.43,857.28,31661.71,5407.37,5538.11,2530.03,13475.51,45137.22
38380,26434.6,857.28,27291.88,4863.66,4736.69,2192.83,11793.18,39085.06
42593,3184.8,0,3184.8,96.66,574.14,272.63,943.43,4128.23
2023,50555.31,3544.6,54099.91,9904.67,7625.35,4348.2,21878.22,75978.13
20694,52197.64,579.96,52777.6,10745.93,7655.26,4252.56,22653.75,75431.35
279,76970,0,76970,15517.58,9569.07,6278.42,31365.07,108335.07
38538,57139.02,7214.77,65855.92,11443.09,8612.17,5251.1,25306.36,91162.28
45487,80797.91,1867.48,82665.39,16220.65,10047.52,6693.91,32962.08,115627.47
55184,80796.04,1400.9,82196.94,16242.16,10047.53,6687.87,32977.56,115174.5
30465,111841.05,2838.21,114679.26,21727.27,12918.24,8369.83,43015.34,157694.6
46858,111839.19,1255.76,116871.22,21721.5,12918.25,9413.44,44053.19,160924.41
45650,102324.59,0,102324.59,19872.96,12666.58,8188.51,40728.05,143052.64
12217,95388.48,0,95388.48,18478.33,11243.65,15656.86,45378.84,140767.32
17655,38862.35,0,38862.35,6882.53,4354.52,3172.95,14410,53272.35
26554,18324,82458,100782,3245.2,1913.81,8991.79,14150.8,114932.8
32984,118880.95,0,118880.95,22794.39,0,17824.78,40619.17,159500.12
50529,131538.31,0,131538.31,25199.16,12918.24,16858.92,54976.32,186514.63
51399,143817.41,0,143817.41,27551.42,12918.24,18181.91,58651.57,202468.98
14808,158493.03,0,158493.03,30417.39,12918.24,18400.18,61735.81,220228.84
2523,79859.95,0,79859.95,14488.52,8020.44,5894.83,28403.79,108263.74
31925,141104.54,0,141104.54,27162.47,12876.39,12260.21,52299.07,193403.61
32074,39928.01,0,39928.01,8313.04,3827.63,1882.86,14023.53,53951.54
36341,74145.03,0,74145.03,13208.01,7176.8,10459.05,30843.86,104988.89
38749,86898.3,0,86898.3,16488.77,9090.62,8609.6,34188.99,121087.29
39360,134037,0,134037,25677.57,12918.25,18010.25,56606.07,190643.07
43091,134037.01,0,134037.01,25677.57,12918.25,13046.93,51642.75,185679.76
7573,20962.32,0,20962.32,4364.36,1913.81,1474.33,7752.5,28714.82
29193,127360.16,0,127360.16,24435.05,12918.25,16575.77,53929.07,181289.23
33922,155207.82,0,155207.82,29733.44,12918.25,18438.77,61090.46,216298.28
37037,63307.85,23863.5,87171.35,11211.81,5741.44,7913.24,24866.49,112037.84
23594,155181.04,0,155181.04,29727.89,12918.24,18378.65,61024.78,216205.82
35418,162968.21,0,162968.21,31220.19,12918.25,9711.45,53849.89,216818.1
14594,198907.94,0,198907.94,38112.16,12392.73,14222.37,64727.26,263635.2
29798,189324.71,0,189324.71,36269.41,12918.24,11291.81,60479.46,249804.17
31848,189324.72,0,189324.72,36269.41,12918.25,17770.92,66958.58,256283.3
48459,189324.75,0,189324.75,36269.41,12918.24,17362.58,66550.23,255874.98
51195,222186.21,0,222186.21,42579.47,12969.73,18339,73888.2,296074.41
48253,169905.3,0,169905.3,32609.45,12918.24,9884.34,55412.03,225317.33
11543,14976,257.4,15490.8,2727.12,2870.73,1288.17,6886.02,22376.82
46179,2276.57,0,2276.57,210.78,687.78,155.41,1053.97,3330.54
55792,1678.81,0,1678.81,0,508.35,132.63,640.98,2319.79
17356,66258.07,648,68449.81,13146.89,12918.24,5652.26,31717.39,100167.2
26678,66258.18,648,66906.18,13150.79,12918.24,5327.15,31396.18,98302.36
1406,73899.04,153.96,74352.36,14521.06,12918.24,6140.51,33579.81,107932.17
29209,65448.01,0,65448.01,12860.45,12918.24,5308.73,31087.42,96535.43
28724,12224,0,12224,2606.16,1913.82,968.13,5488.11,17712.11
47912,78354.06,0,78354.06,15396.42,12918.24,6076.99,34391.65,112745.71
14911,109809.04,2445.35,112254.39,21021.97,12918.24,8578.58,42518.79,154773.18
1741,109809.03,2498.67,112307.7,18740.54,12918.24,9020.74,40679.52,152987.22
26458,109421.03,3106.42,112527.45,21257.73,12918.24,9093.34,43269.31,155796.76
32607,109809.04,33323.97,143133.01,21028.28,12918.24,9871.13,43817.65,186950.66
39006,109809.03,4160.92,113969.95,21158.77,12918.24,9376.82,43453.83,157423.78
51232,55514.56,0,55514.56,10622.09,6530.89,4587.67,21740.65,77255.21
10238,82569.6,11010.97,96644.63,17501,11423.07,7723.46,36647.53,133292.16
10831,86670.04,14557.25,102165.14,18590.07,12704.44,8152.92,39447.43,141612.57
11054,26152.9,1804.52,27957.42,5236.37,3852.5,2866.12,11954.99,39912.41
11385,86884,17580.9,115158.89,19302.1,12798.63,9179.43,41280.16,156439.05
11479,87696,13189.83,105297.36,18864.98,12918.24,8202.87,39986.09,145283.45
11616,87696,12745.9,112143.24,19387.17,12918.24,8681.73,40987.14,153130.38
11655,87239.25,9066.63,104339.74,18150.15,12850.96,8482.51,39483.62,143823.36
13168,87046.4,15155.88,134684.08,18895.19,12822.55,9668.25,41385.99,176070.07
13491,87087,9291.26,118155.02,18037.56,12828.53,9343.28,40209.37,158364.39
14025,53378.02,6982.31,60496.74,11661.19,7862.97,5262.19,24786.35,85283.09
14363,87696,7054.22,141782.3,17900.35,12918.24,9789.94,40608.53,182390.83
14472,87371.2,9996.97,105916.9,18201.85,12870.4,8697.68,39769.93,145686.83
14599,77106,7497.33,90031.27,16073.4,12918.24,7254.29,36245.93,126277.2
15220,87046.4,14378.79,104270.42,18687.04,12822.55,8115.74,39625.33,143895.75
15563,87290,12242.53,104365.44,18992.88,12858.44,8570.36,40421.68,144787.12
15887,87087,9307.39,99626.12,17959.08,12828.53,8019.63,38807.24,138433.36
16222,76915.07,16957.13,105316.12,16952.05,11330.14,8401.85,36684.04,142000.16
16385,87696,12676.28,104211.33,18858.15,12918.24,8055.1,39831.49,144042.82
16468,87696,17116.53,137366.53,19526.76,12918.24,9605.6,42050.6,179417.13
1648,88495.82,13741.1,125363.23,19123.27,12870.4,9405.65,41399.32,166762.55
16707,86193.8,10523.9,98184.17,18367.67,12696.96,7996.23,39060.86,137245.03
16933,77351.11,11896.14,92727.46,16563.97,11394.37,7639.38,35597.72,128325.18
16947,35159.6,4237.03,39535.48,8098.93,5179.26,3358.26,16636.45,56171.93
17562,81100.22,9366.03,94184.29,16956.38,12918.24,7590.24,37464.86,131649.15
1767,86843.4,15728.42,102710.67,19337.17,12792.65,8439.64,40569.46,143280.13
18458,87371.2,12231,114484.41,18663.05,12870.4,9274.97,40808.42,155292.83
20052,87127.6,15436.56,104738.91,19199.43,12834.51,8590.41,40624.35,145363.26
21166,59772.94,5154.96,77409.15,12782.57,8767.84,6407.25,27957.66,105366.81
21953,85154,15095.32,104935.55,18924.75,12918.24,8437.72,40280.71,145216.26
22175,73314.27,5437.37,79384.99,15069.74,10799.72,6596.91,32466.37,111851.36
22630,86965.2,11163.48,100218.74,18142.34,12810.6,8156.96,39109.9,139328.64
23062,87696,8766.21,109298.3,18237.76,12918.24,9002.27,40158.27,149456.57
23185,82540.6,9794.09,92539.31,17761.19,12158.82,7550.28,37470.29,130009.6
23565,66429.32,11546.13,89134.16,14256.73,9785.51,7344.33,31386.57,120520.73
23823,84216.17,5510.77,95511.57,17296.65,12405.65,7864.05,37566.35,133077.92
23827,87127.6,15269.53,102492.14,19176.24,12834.51,8417.63,40428.38,142920.52
2392,87364.7,12279.36,108264.19,18985.2,12869.44,8304.33,40158.97,148423.16
24778,87533.6,13022.38,100694.83,19465.82,0,8285.14,27750.96,128445.79
25159,82490.17,7567.97,91198.64,17369.9,11470.92,7791.87,36632.69,127831.33
25412,77134.01,7675.06,87345.33,16303.47,12918.24,7046.35,36268.06,123613.39
26,81098.4,12309.93,96717.6,17406.44,12918.24,7542.75,37867.43,134585.03
2608,75857.44,7141.31,111183.11,15764.75,11174.34,9108.96,36048.05,147231.16
26114,87696,10714.8,123745.93,18687.13,12918.24,9432.93,41038.3,164784.23
26164,85442.7,6254.63,106280.07,17653.44,12586.31,8477.99,38717.74,144997.81
26218,87696,14985.03,110945.49,18980.87,12918.24,9090.19,40989.3,151934.79
26248,87533.6,13106.06,104788.18,18923.03,12894.32,8517.94,40335.29,145123.47
26434,87696,9608.92,97431.6,18319.74,12918.24,8020.41,39258.39,136689.99
2664,87696,14810.11,110213.1,19024.26,12918.24,9032.33,40974.83,151187.93
26837,36864.8,5568.25,45297.76,8574.31,5430.45,3768.79,17773.55,63071.31
26882,87290,7384.72,117760.76,18002.47,12858.44,9328.12,40189.03,157949.79
26974,81616.14,8111.55,91786.1,16772.54,12022.64,7576.6,36371.78,128157.88
27229,82252.35,11598.28,95085.7,17418.34,12116.36,7830.41,37365.11,132450.81
27273,87696,11741.02,109726.54,18381.85,12918.24,8813.66,40113.75,149840.29
27468,87696,12185.34,111763.97,18825.84,12918.24,9154.85,40898.93,152662.9
28511,87371.2,11125.5,114035.13,18517.29,12870.4,9248.45,40636.14,154671.27
28756,86277.03,12688.13,100667.86,18706.6,12709.22,8271.39,39687.21,140355.07
28867,87371.2,13917.73,101288.93,19360.13,12870.4,8327.32,40557.85,141846.78
28931,87696,12503.36,105903.23,19334.69,12918.24,8306.03,40558.96,146462.19
29021,87696,9828.11,102597.43,18561.49,12918.24,8430.69,39910.42,142507.85
29158,81114.9,7157.27,93486.15,16983.92,12918.24,8084.68,37986.84,131472.99
29928,54170.14,11674.93,66504.41,11583.9,7979.65,5462.47,25026.02,91530.43
30147,84368.82,7567.54,95641.46,17339.09,12428.13,7637.54,37404.76,133046.22
30597,66119.13,9150.52,75542.47,14402.62,0,6298.1,20700.72,96243.19
30750,71302.08,8826,81153.24,15148.56,11358.79,6508.77,33016.12,114169.36
31592,87371.2,9210.29,96708.16,18460.57,12870.4,7884.37,39215.34,135923.5
31833,86319.25,7130.47,93449.72,17770.51,12715.44,7646.52,38132.47,131582.19
31943,74344.7,7877.16,84251.87,15697.35,10951.5,6737.77,33386.62,117638.49
32284,81843.1,12221.74,94064.84,17798.95,12056.07,7512.99,37368.01,131432.85
32429,87696,16365.37,104339.07,19470.95,12918.24,8561.42,40950.61,145289.68
33040,60304.4,10294.22,73097.96,13603.05,8883.27,5865.62,28351.94,101449.9
33238,87696,5567.27,94797.95,18222.03,12918.24,7814.53,38954.8,133752.75
33765,87290,10144.29,118623.45,18473.03,12858.44,9395.22,40726.69,159350.14
34030,73291.93,8355.37,89310.93,15107.52,10796.42,7151.65,33055.59,122366.52
34429,87290,9534.77,98451.99,18581.28,12858.44,8103.2,39542.92,137994.91
34768,86559.2,9830.19,103736.33,17810.55,12750.79,8520.67,39082.01,142818.34
35854,77120,10986.62,96336.9,16408.34,12918.24,7742.48,37069.06,133405.96
3592,87371.2,13178.44,113021.33,19219.19,12870.4,9010.55,41100.14,154121.47
36108,49074.84,4145.4,56513.7,9497.79,7229.08,4504.39,21231.26,77744.96
36235,49694.4,5616.59,68762.53,10981.62,7320.34,5591.11,23893.07,92655.6
36796,47962,1918.23,58451.61,9398.41,7065.15,4943.18,21406.74,79858.35
36872,70847,4877.11,78167.8,14284.95,10436.27,6447.18,31168.4,109336.2
37354,87696,9855.65,132386.3,26118.8,12918.24,9610.72,48647.76,181034.06
37881,87285.94,7361.32,104241.75,18060.08,12857.84,9093.1,40011.02,144252.77
37994,87696,9990.53,99416.07,18421.24,12918.24,8033.21,39372.69,138788.76
38195,87696,8400.91,96096.91,18086.53,12918.24,7917.14,38921.91,135018.82
38196,87665.55,14168.76,106247.13,19562.61,12913.76,8215.93,40692.3,146939.43
38799,86704.14,9517.44,117424.37,18595.82,12772.14,9391.13,40759.09,158183.46
39048,72688.21,12835.78,85639.7,16106.87,10707.49,6839.54,33653.9,119293.6
39111,87208.8,16569.68,136483.9,19653.3,12846.48,9697.37,42197.15,178681.05
40471,87533.6,6313.85,94300.54,18060.37,12894.32,7689.43,38644.12,132944.66
40684,87127.6,10393.22,97584.16,18232.65,12834.51,8034.64,39101.8,136685.96
41039,80875.2,7635.67,104580.23,17077.98,11913.49,8583.63,37575.1,142155.33
41318,87696,7814.25,96618.62,17900.35,12918.24,7872.55,38691.14,135309.76
41543,58058,11652.05,70801.37,12127.66,8552.36,5802.02,26482.04,97283.41
41650,87696,14289.03,127004.34,19294.45,12918.24,9536.21,41748.9,168753.24
42129,87127.6,6983.83,95728.91,18007.11,12834.51,7690.58,38532.2,134261.11
42267,87696,5168.79,93434.81,18048.72,12918.24,7203.77,38170.73,131605.54
42897,87290,10794.83,110318.75,18602.24,12858.44,9040.68,40501.36,150820.11
43788,4359.22,219.56,4578.78,917.59,642.14,416.76,1976.49,6555.27
43883,85154.01,16477.24,107429.72,18867.48,12918.24,8623.97,40409.69,147839.41
44252,85463,13336.65,101683.5,18679.22,12589.31,7855.41,39123.94,140807.44
44562,87452.4,11282.98,121594.46,18582.68,12882.36,9411.73,40876.77,162471.23
44647,87046.4,11867.96,100694.28,18397.73,0,8285.1,26682.83,127377.11
44991,84670.9,12262.37,102152.37,18714.61,12472.63,8151.9,39339.14,141491.51
45126,79474.09,7991.57,89619.08,16770.01,11707.1,7319.58,35796.69,125415.77
45711,87495.84,11177.29,101479.37,18904.7,12888.77,8256.55,40050.02,141529.39
46143,87127.6,11425.42,103824.49,18462.96,12834.51,8527.62,39825.09,143649.58
46875,86876.29,9960.25,100432.84,18237.43,12797.5,8259.69,39294.62,139727.46
47428,83314.85,13449.42,97480.46,18451.61,12272.88,8031.02,38755.51,136235.97
47851,87777.2,13941.62,112377.47,19280.18,12930.2,9117.99,41328.37,153705.84
48256,77120,8681.44,87808.15,16419.36,12918.24,7082.17,36419.77,124227.92
48821,87696,9895.04,106716.26,18459.86,12918.24,8746.61,40124.71,146840.97
49206,64704.22,8727.25,81063.42,13455.34,9531.39,6665.94,29652.67,110716.09
49992,87452.4,6068.37,93536.61,17972.25,12882.36,7714.89,38569.5,132106.11
50135,90038.63,13184.58,104368.57,19840.33,12882.36,8336.58,41059.27,145427.84
50772,87533.6,11361.5,100985.15,18724.47,12894.32,8303.32,39922.11,140907.26
50949,82864.2,8453.66,97693.12,17151.94,12918.24,7628.19,37698.37,135391.49
51787,87696,14201.42,107733.17,18981,12918.24,9308,41207.24,148940.41
52139,87696,4155.38,91851.38,18048.72,12918.24,7581.75,38548.71,130400.09
52199,87371.2,6366.01,100946.88,17893.61,12870.4,8214.48,38978.49,139925.37
52338,81114.91,12081.94,102843.43,17465.49,12918.24,8260.63,38644.36,141487.79
52437,83189.4,17413.69,101566.53,18855.82,12254.39,8263.43,39373.64,140940.17
52680,74888.73,13032.77,91562.5,16215.55,11031.65,7558.94,34806.14,126368.64
53060,77120,10902.01,90895.66,16461.28,12918.24,7214.86,36594.38,127490.04
53624,87696,14026.2,109367.92,18815.77,12918.24,8965.56,40699.57,150067.49
54001,87696,8067.59,108008.44,17900.35,12918.24,8858.16,39676.75,147685.19
54322,85138.5,14109.33,99789.99,18872.07,12918.24,7573.91,39364.22,139154.21
54366,87452.4,11878.2,131777.82,19095.1,12882.36,9617.37,41594.83,173372.65
54805,87696,12752.33,101002.52,19566.91,12918.24,7771.6,40256.75,141259.27
54863,82059.1,13630.07,96306.69,17822.35,12087.89,7933.73,37843.97,134150.66
55128,85138.51,13967.41,104085.71,18598.17,12918.24,8371.93,39888.34,143974.05
55848,68333.46,12036.7,84226.76,15059.42,9970.31,6515.39,31545.12,115771.88
56419,87452.4,13263.46,126855.46,19361.06,12882.36,9534.7,41778.12,168633.58
56569,87696,7624.2,114146.89,18058.52,12918.24,9099.47,40076.23,154223.12
56702,57332.48,11050.44,70049.14,12572.47,8445.48,5653.96,26671.91,96721.05
56814,87696,15548.48,123713.95,19510.54,12918.24,9550.59,41979.37,165693.32
600,18023.01,1163.36,19313.96,3787.31,2847.1,1310.24,7944.65,27258.61
6123,87452.4,8547.29,96681.75,18589.66,12882.36,7460.27,38932.29,135614.04
6345,86965.2,11821.89,99162.23,18382.69,12810.6,8707.81,39901.1,139063.33
6580,76214.72,10687.43,105582.42,16660.69,11226.97,8163.43,36051.09,141633.51
6598,87533.6,14113.59,136886.17,18887.33,12894.32,9705.69,41487.34,178373.51
6816,77120,9376.22,88963.95,16080.57,12918.24,7171.66,36170.47,125134.42
7044,72289.1,10190.87,90456.08,15193.31,10648.7,6964.27,32806.28,123262.36
7095,42476.53,6878.76,50583.02,8753.16,6257.09,4098.17,19108.42,69691.44
7307,87696,5063.51,110767.87,17907.16,12918.24,9076.15,39901.55,150669.42
7659,87533.6,10155.88,120971.37,18727.93,12894.32,9367.17,40989.42,161960.79
7694,59862.26,10304.26,70166.52,13326.62,8818.14,5835.61,27980.37,98146.89
7749,87696,8694.21,109395.2,18221.91,12918.24,8724.09,39864.24,149259.44
7972,75024.72,6035.73,89705.74,15489.51,11051.68,7405.39,33946.58,123652.32
8408,75494.88,8032.01,87708.67,15806.22,11120.93,7247.62,34174.77,121883.44
8664,77120.04,7515.53,86937.69,15902.86,12918.24,7014.78,35835.88,122773.57
9587,87046.4,14662.4,111116.6,19056.62,12822.55,9103.71,40982.88,152099.48
10238,11255.5,2481.24,13786.24,2610.9,1411.44,1100.95,5123.29,18909.53
11028,78988.45,6435.2,96826.61,16030.93,10345.54,8015.96,34392.43,131219.04
14834,98357.13,8873.11,118623.13,20626.76,12882.36,9437.4,42946.52,161569.65
15957,97991.85,12587.25,113659.97,20673.93,12834.51,9345.79,42854.23,156514.2
17238,98631.05,4193.3,103180.52,20208.99,12918.24,8517.92,41645.15,144825.67
19169,98631.03,3944.84,104463.57,20156.01,12918.24,7472.59,40546.84,145010.41
21264,98128.81,8135.41,119598.32,20438.35,12852.46,9452.95,42743.76,162342.08
2221,98174.46,15779.68,124743.39,21076.67,12858.44,9275.21,43210.32,167953.71
23481,98357.15,16092.02,123584.98,22008.32,12882.36,9412.46,44303.14,167888.12
25159,11261.61,2378.81,13640.42,2590.38,1411.44,1145.99,5147.81,18788.23
28160,54527.47,4231.47,59328.81,10785.67,7141.76,4966.75,22894.18,82222.99
28567,28856.47,2914.98,32960.51,6234.26,3779.49,2759.14,12772.89,45733.4
30998,81507.68,8618.44,90838.46,17457.72,10675.5,7542.9,35676.12,126514.58
33244,97809.12,19289.81,137467.12,21637.49,12810.6,9756.72,44204.81,181671.93
42836,21187.42,1032.2,22219.62,4392.33,2775.04,2036.18,9203.55,31423.17
44697,98631.08,8065.36,108381.39,20823.68,12918.24,8685.15,42427.07,150808.46
45984,97809.23,5580.22,103603.15,20309.44,12810.6,8048.14,41168.18,144771.33
49748,95110.06,17701.09,112964.58,21133.37,12457.08,9290.86,42881.31,155845.89
49863,93310.95,17396.97,112307.26,20427.65,12221.43,8916.31,41565.39,153872.65
54024,97900.51,14413.45,114182.48,20235.71,12822.55,9352.07,42410.33,156592.81
6062,98174.49,11370.2,113610.52,20760.93,12858.44,9277.12,42896.49,156507.01
6750,98539.82,14073.12,125057.7,21814.63,12906.29,9545.76,44266.68,169324.38
8555,98083.17,11860.22,119671.43,20729.91,12846.48,9452.72,43029.11,162700.54
9194,97900.49,12825.22,111942.18,20599.06,12822.55,9200.62,42622.23,154564.41
9701,98318.64,12558.11,122156.32,21079.64,12737.57,9477.96,43295.17,165451.49
42868,2256.01,0,2319.62,0,795.43,179.58,975.01,3294.63
46179,7548.35,0,7548.35,1810.72,2661.4,392.04,4864.16,12412.51
53276,12213,0,12213,3031.29,4306.08,929.78,8267.15,20480.15
55792,5767.26,0,5767.26,0,2033.43,446.49,2479.92,8247.18
988,97365.5,0,97802.91,19139.87,12918.25,8002.27,40060.39,137863.3
49381,105922.5,0,105922.5,20821.7,12918.24,9231.98,42971.92,148894.42
14593,117339.52,0,117339.52,22479.27,12918.24,9159.52,44557.03,161896.55
34884,117339.51,0,117339.51,22479.26,12918.24,9088.25,44485.75,161825.26
39760,35012.25,0,35012.25,7464.58,5113.48,2740.02,15318.08,50330.33
39699,69386.66,0,69386.66,13653.69,12918.24,5293.22,31865.15,101251.81
46284,79409.57,0,79409.57,15608.44,12918.24,5852.13,34378.81,113788.38
31563,66419.61,0,66419.61,13479.63,9090.62,5345.33,27915.58,94335.19
45100,78945.05,0,78945.05,15518.82,12918.24,6269.94,34707,113652.05
50987,99770.51,0,99770.51,19612.02,12918.24,7890.96,40421.22,140191.73
20995,136370.63,0,136370.63,26124.53,12918.24,9810.21,48852.98,185223.61
30334,136370.57,0,136370.57,26124.53,12918.24,9669.43,48712.2,185082.77
34003,77376.1,0,77376.1,15155.64,7320.34,6320.34,28796.32,106172.42
45116,136370.55,0,136370.55,26124.53,12918.24,9827.2,48869.97,185240.52
11498,24244,0,24244,5168.79,5262.99,1946.94,12378.72,36622.72
14410,14051,0,14051,2558.67,2870.73,1142.02,6571.42,20622.42
18505,139644.04,8378.64,149615.98,28346.09,12918.24,10046.78,51311.11,200927.09
21065,139644,8378.64,200447.4,28346.09,12918.24,10778.63,52042.96,252490.36
21374,139644,8378.64,218744.62,28489.86,12918.24,11004.51,52412.61,271157.23
22781,132710.41,7962.62,140673.03,26935.46,12276.82,9813.83,49026.11,189699.14
29353,139644,8378.64,148947.78,28346.09,12918.24,10052.41,51316.74,200264.52
30555,139644,8378.64,181327.72,28346.09,12918.24,10620.64,51884.97,233212.69
39279,139644.01,8378.64,188214.95,28346.09,12918.24,10687,51951.33,240166.28
49955,136151.62,8169.09,196539.82,27814.41,12595.17,10875.61,51285.19,247825.01
54883,139126.81,8347.6,158576.11,28244.73,12870.4,10165.15,51280.28,209856.39
5709,138480.3,8308.8,164469.58,28110.57,0,10318.78,38429.35,202898.93
14716,15298.5,0,15298.5,3261.63,2810.92,1212.42,7284.97,22583.47
2686,89215.54,0,89215.54,17537.61,12918.24,6410.5,36866.35,126081.89
4795,47166.33,19240.65,66406.98,8589.03,6861.32,5303.96,20754.31,87161.29
12527,79742.52,0,79742.52,15675.25,12918.24,6565.06,35158.55,114901.07
12117,86623.62,0,86623.62,17028.33,12918.24,7127.23,37073.8,123697.42
43682,168516.16,0,168516.16,32326.05,10242.49,10195.85,52764.39,221280.55
51819,47064.81,0,47064.81,9121.45,0,3718.12,12839.57,59904.38
16613,923,0,923,0,0,72.92,72.92,995.92
16736,1292.3,0,1292.3,0,0,53.49,53.49,1345.79
